[2016-11-17 09:08:35.034]		推广：__fan.test.lacues.cn____
[2016-11-17 12:09:51.690]		推广：http://fan.test.lacues.cn/Product_List.html?showtype=__fan.test.lacues.cn____
[2016-11-17 12:09:53.893]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.06576299354609638__fan.test.lacues.cn____
[2016-11-17 12:09:55.418]		推广：http://fan.test.lacues.cn/Search.html?t=0.43379758224292053__fan.test.lacues.cn____
[2016-11-17 12:09:58.221]		推广：http://fan.test.lacues.cn/Product_List.html?showtype=__fan.test.lacues.cn____
[2016-11-17 12:10:06.963]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=58016100270__fan.test.lacues.cn____
[2016-11-17 12:10:13.633]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html?t=0.8549614850912051__fan.test.lacues.cn____
[2016-11-17 12:10:20.120]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.9007758927720173__fan.test.lacues.cn____
[2016-11-17 12:10:22.949]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.4936012318998406__fan.test.lacues.cn____
[2016-11-17 12:10:26.985]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=58016100270__fan.test.lacues.cn____
[2016-11-17 12:10:30.398]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.4936012318998406__fan.test.lacues.cn____
[2016-11-17 12:10:33.178]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.9797331448430993__fan.test.lacues.cn____
[2016-11-17 12:11:16.687]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html?t=0.0228862874347997__fan.test.lacues.cn____
[2016-11-17 12:11:25.940]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.6984601560476641__fan.test.lacues.cn____
[2016-11-17 12:11:37.617]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html?t=0.72330350895675__fan.test.lacues.cn____
[2016-11-17 12:11:49.063]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.055548928876616444__fan.test.lacues.cn____
[2016-11-17 12:11:53.600]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html__fan.test.lacues.cn____
[2016-11-17 12:11:59.490]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 12:12:29.275]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html__fan.test.lacues.cn____
[2016-11-17 12:12:35.791]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.23867864059521604__fan.test.lacues.cn____
[2016-11-17 12:16:15.690]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html?t=0.6654851978552265__fan.test.lacues.cn____
[2016-11-17 12:16:25.873]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.010743096504436833__fan.test.lacues.cn____
[2016-11-17 12:20:31.582]		推广：http://fan.test.lacues.cn/Search.html?t=0.43379758224292053__fan.test.lacues.cn____
[2016-11-17 12:20:32.803]		推广：http://fan.test.lacues.cn/Product_List.html?showtype=__fan.test.lacues.cn____
[2016-11-17 12:20:33.546]		推广：http://fan.test.lacues.cn/Product_List.html?showtype=__fan.test.lacues.cn____
[2016-11-17 12:20:34.190]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 12:20:34.315]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.9661384990477229__fan.test.lacues.cn____
[2016-11-17 12:20:34.695]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 12:20:36.112]		推广：__fan.test.lacues.cn____
[2016-11-17 12:20:39.182]		推广：__fan.test.lacues.cn____
[2016-11-17 12:20:40.832]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 12:20:42.833]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.16265767111690033__fan.test.lacues.cn____
[2016-11-17 12:20:44.927]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 12:20:46.347]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.16265767111690033__fan.test.lacues.cn____
[2016-11-17 14:56:47.327]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.010743096504436833__fan.test.lacues.cn____
[2016-11-17 14:56:56.403]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html__fan.test.lacues.cn____
[2016-11-17 14:57:06.863]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.23867864059521604__fan.test.lacues.cn____
[2016-11-17 14:57:13.155]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 14:57:21.812]		推广：__fan.test.lacues.cn____
[2016-11-17 14:57:29.192]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 14:57:34.830]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.03521462622615923__fan.test.lacues.cn____
[2016-11-17 14:57:43.650]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 14:57:47.397]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.45323103725133407__fan.test.lacues.cn____
[2016-11-17 14:58:10.466]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.2564633670372116__fan.test.lacues.cn____
[2016-11-17 14:58:16.445]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 14:58:23.736]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3422704267719324__fan.test.lacues.cn____
[2016-11-17 15:07:12.325]		推广：__fan.test.lacues.cn____
[2016-11-17 15:07:15.377]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:07:16.643]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.11537029191368186__fan.test.lacues.cn____
[2016-11-17 15:07:31.577]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.6178925044668944__fan.test.lacues.cn____
[2016-11-17 15:07:33.483]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:07:36.711]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.1141124621009626__fan.test.lacues.cn____
[2016-11-17 15:07:38.292]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=DFH__fan.test.lacues.cn____
[2016-11-17 15:07:43.088]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.1141124621009626__fan.test.lacues.cn____
[2016-11-17 15:07:44.277]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:07:57.721]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:07:57.823]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465488__fan.test.lacues.cn____
[2016-11-17 15:08:07.072]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:08:08.930]		推广：http://fan.test.lacues.cn/Sale/FullCut.html?t=0.43726595934252854__fan.test.lacues.cn____
[2016-11-17 15:14:42.639]		推广：__fan.test.lacues.cn____
[2016-11-17 15:14:46.300]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:16:41.912]		推广：http://test-dlq.ycp8.cn/cdlq/web/template/template.html?pNum=PNM161117100001__fan.test.lacues.cn____
[2016-11-17 15:21:00.713]		推广：__fan.test.lacues.cn____
[2016-11-17 15:21:21.095]		推广：__fan.test.lacues.cn____
[2016-11-17 15:21:39.897]		推广：__fan.test.lacues.cn____
[2016-11-17 15:24:33.944]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465484__fan.test.lacues.cn____
[2016-11-17 15:26:15.828]		推广：__fan.test.lacues.cn____
[2016-11-17 15:26:41.678]		推广：__fan.test.lacues.cn____
[2016-11-17 15:27:15.769]		推广：__fan.test.lacues.cn____
[2016-11-17 15:27:23.966]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html?t=0.056286742768965836__fan.test.lacues.cn____
[2016-11-17 15:27:35.550]		推广：http://fan.test.lacues.cn/order/OrderSuccess.html__fan.test.lacues.cn____
[2016-11-17 15:27:38.634]		推广：__fan.test.lacues.cn____
[2016-11-17 15:27:57.343]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3422704267719324__fan.test.lacues.cn____
[2016-11-17 15:28:01.003]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:28:13.663]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3422704267719324__fan.test.lacues.cn____
[2016-11-17 15:28:52.874]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.4462011860659896__fan.test.lacues.cn____
[2016-11-17 15:29:00.758]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:29:02.331]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:29:02.533]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.0029839842674961314__fan.test.lacues.cn____
[2016-11-17 15:29:04.798]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:29:04.988]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.37599670360122617__fan.test.lacues.cn____
[2016-11-17 15:29:09.630]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.04411530464536184__fan.test.lacues.cn____
[2016-11-17 15:29:11.205]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.0029839842674961314__fan.test.lacues.cn____
[2016-11-17 15:29:11.892]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:29:13.295]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.08171039756266896__fan.test.lacues.cn____
[2016-11-17 15:29:13.917]		推广：http://fan.test.lacues.cn/Account/MyCoupon.html?t=0.4574457470781498__fan.test.lacues.cn____
[2016-11-17 15:29:22.983]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:29:26.112]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.08171039756266896__fan.test.lacues.cn____
[2016-11-17 15:29:26.991]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.2722829737374832__fan.test.lacues.cn____
[2016-11-17 15:29:28.147]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:29:52.047]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:29:52.201]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.2675764977182875__fan.test.lacues.cn____
[2016-11-17 15:29:54.554]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:29:54.722]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.8960745345253136__fan.test.lacues.cn____
[2016-11-17 15:30:16.012]		推广：__fan.test.lacues.cn____
[2016-11-17 15:30:27.769]		推广：__fan.test.lacues.cn____
[2016-11-17 15:33:18.796]		推广：__fan.test.lacues.cn____
[2016-11-17 15:34:07.182]		推广：__fan.test.lacues.cn____
[2016-11-17 15:34:20.346]		推广：__fan.test.lacues.cn____
[2016-11-17 15:36:09.545]		推广：__fan.test.lacues.cn____
[2016-11-17 15:36:12.636]		推广：__fan.test.lacues.cn____
[2016-11-17 15:37:04.727]		推广：__fan.test.lacues.cn____
[2016-11-17 15:37:07.099]		推广：__fan.test.lacues.cn____
[2016-11-17 15:37:10.693]		推广：__fan.test.lacues.cn____
[2016-11-17 15:37:34.113]		推广：__fan.test.lacues.cn____
[2016-11-17 15:37:37.200]		推广：__fan.test.lacues.cn____
[2016-11-17 15:37:53.730]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.2675764977182875__fan.test.lacues.cn____
[2016-11-17 15:37:53.912]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:37:54.978]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.08171039756266896__fan.test.lacues.cn____
[2016-11-17 15:37:56.916]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.7068232986858138__fan.test.lacues.cn____
[2016-11-17 15:37:56.943]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:38:00.843]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.008141411124407583__fan.test.lacues.cn____
[2016-11-17 15:38:02.272]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:38:03.683]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.09407115591396353__fan.test.lacues.cn____
[2016-11-17 15:38:05.421]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=ALL__fan.test.lacues.cn____
[2016-11-17 15:38:08.537]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.09407115591396353__fan.test.lacues.cn____
[2016-11-17 15:40:02.145]		推广：__fan.test.lacues.cn____
[2016-11-17 15:40:05.367]		推广：__fan.test.lacues.cn____
[2016-11-17 15:40:12.528]		推广：__fan.test.lacues.cn____
[2016-11-17 15:40:20.106]		推广：__fan.test.lacues.cn____
[2016-11-17 15:40:22.201]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:40:23.829]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.847319176339254__fan.test.lacues.cn____
[2016-11-17 15:40:47.873]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.5410737775338161__fan.test.lacues.cn____
[2016-11-17 15:40:50.679]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:40:53.520]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.20834823446791262__fan.test.lacues.cn____
[2016-11-17 15:41:29.090]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.09407115591396353__fan.test.lacues.cn____
[2016-11-17 15:41:32.174]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.20834823446791262__fan.test.lacues.cn____
[2016-11-17 15:42:59.285]		推广：__fan.test.lacues.cn____
[2016-11-17 15:44:09.152]		推广：__fan.test.lacues.cn____
[2016-11-17 15:44:48.281]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=DFK__fan.test.lacues.cn____
[2016-11-17 15:44:51.284]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.09407115591396353__fan.test.lacues.cn____
[2016-11-17 15:44:53.099]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=ALL__fan.test.lacues.cn____
[2016-11-17 15:44:55.175]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.09407115591396353__fan.test.lacues.cn____
[2016-11-17 15:44:59.663]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=ALL__fan.test.lacues.cn____
[2016-11-17 15:45:22.610]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:45:24.533]		推广：__fan.test.lacues.cn____
[2016-11-17 15:45:40.735]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:45:42.828]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:46:10.384]		推广：__fan.test.lacues.cn____
[2016-11-17 15:46:28.115]		推广：__fan.test.lacues.cn____
[2016-11-17 15:46:34.530]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:46:35.596]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.4156684796068195__fan.test.lacues.cn____
[2016-11-17 15:46:37.833]		推广：__fan.test.lacues.cn____
[2016-11-17 15:46:40.061]		推广：__fan.test.lacues.cn____
[2016-11-17 15:46:41.855]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.8302383660113251__fan.test.lacues.cn____
[2016-11-17 15:46:44.071]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:46:44.303]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:46:44.981]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:46:46.692]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.1957183438865655__fan.test.lacues.cn____
[2016-11-17 15:46:53.052]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:46:53.140]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:47:04.757]		推广：__fan.test.lacues.cn____
[2016-11-17 15:47:09.103]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:47:15.739]		推广：__fan.test.lacues.cn____
[2016-11-17 15:47:17.127]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.3044783893004215__fan.test.lacues.cn____
[2016-11-17 15:47:17.924]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:47:20.573]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:47:20.589]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:47:26.840]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465488__fan.test.lacues.cn____
[2016-11-17 15:47:47.595]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 15:47:48.998]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 15:50:03.300]		推广：__fan.test.lacues.cn____
[2016-11-17 15:50:06.736]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:50:09.540]		推广：__fan.test.lacues.cn____
[2016-11-17 15:50:15.124]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:50:18.128]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465488__fan.test.lacues.cn____
[2016-11-17 15:50:50.947]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:50:56.403]		推广：http://fan.test.lacues.cn/cart.html?t=0.8345540854076159__fan.test.lacues.cn____
[2016-11-17 15:51:00.761]		推广：__fan.test.lacues.cn____
[2016-11-17 15:51:04.431]		推广：http://fan.test.lacues.cn/cart.html?t=0.8345540854076159__fan.test.lacues.cn____
[2016-11-17 15:51:07.171]		推广：__fan.test.lacues.cn____
[2016-11-17 15:51:12.860]		推广：http://fan.test.lacues.cn/cart.html?t=0.8345540854076159__fan.test.lacues.cn____
[2016-11-17 15:51:16.141]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:51:19.528]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465488__fan.test.lacues.cn____
[2016-11-17 15:51:24.373]		推广：__fan.test.lacues.cn____
[2016-11-17 15:51:33.668]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:51:37.711]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.09500526823103428__fan.test.lacues.cn____
[2016-11-17 15:51:41.022]		推广：__fan.test.lacues.cn____
[2016-11-17 15:51:45.262]		推广：__fan.test.lacues.cn____
[2016-11-17 15:51:48.693]		推广：http://fan.test.lacues.cn/Account/login.html?t=0.7168487135786563__fan.test.lacues.cn____
[2016-11-17 15:51:51.477]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:51:54.753]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.42614585463888943__fan.test.lacues.cn____
[2016-11-17 15:52:12.883]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:54:08.195]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=ALL__fan.test.lacues.cn____
[2016-11-17 15:55:12.340]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=ALL__fan.test.lacues.cn____
[2016-11-17 15:56:01.926]		推广：http://fan.test.lacues.cn/Account/MyCoupon_DH.html?t=0.2722829737374832__fan.test.lacues.cn____
[2016-11-17 15:56:06.906]		推广：__fan.test.lacues.cn____
[2016-11-17 15:56:08.671]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:56:10.935]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 15:57:14.768]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 15:57:16.437]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 15:57:17.341]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:57:27.733]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 15:57:28.642]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 15:58:24.421]		推广：__fan.test.lacues.cn____
[2016-11-17 15:58:28.555]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 15:58:30.848]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.6760505856946111__fan.test.lacues.cn____
[2016-11-17 15:58:58.414]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 15:59:24.840]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.3558395339295639__fan.test.lacues.cn____
[2016-11-17 16:00:42.423]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:03:37.516]		推广：__fan.test.lacues.cn____
[2016-11-17 16:03:40.294]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:03:44.164]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.26955828559584916__fan.test.lacues.cn____
[2016-11-17 16:04:27.576]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.26955828559584916__fan.test.lacues.cn____
[2016-11-17 16:04:36.811]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.26955828559584916__fan.test.lacues.cn____
[2016-11-17 16:04:38.029]		推广：http://fan.test.lacues.cn/Account/MyTKSH_List.html?paytype=TKSH__fan.test.lacues.cn____
[2016-11-17 16:04:57.383]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:05:00.978]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.751014087582007__fan.test.lacues.cn____
[2016-11-17 16:05:43.907]		推广：http://fan.test.lacues.cn/Account/MyTKSH_List.html?paytype=TKSH__fan.test.lacues.cn____
[2016-11-17 16:08:22.269]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.751014087582007__fan.test.lacues.cn____
[2016-11-17 16:08:29.842]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:08:49.333]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 16:08:49.335]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.751014087582007__fan.test.lacues.cn____
[2016-11-17 16:08:51.156]		推广：http://fan.test.lacues.cn/cart.html__fan.test.lacues.cn____
[2016-11-17 16:08:52.183]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:08:52.210]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:08:54.644]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.06242287950209913__fan.test.lacues.cn____
[2016-11-17 16:08:55.610]		推广：http://fan.test.lacues.cn/Search.html?t=0.3008363612461835__fan.test.lacues.cn____
[2016-11-17 16:09:01.031]		推广：http://fan.test.lacues.cn/Product_List.html?showtype=__fan.test.lacues.cn____
[2016-11-17 16:09:03.498]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 16:09:05.285]		推广：__fan.test.lacues.cn____
[2016-11-17 16:09:25.059]		推广：http://test.pay.lacues.cn/createorder/?c_order=OS1425103__fan.test.lacues.cn____
[2016-11-17 16:09:31.030]		推广：__fan.test.lacues.cn____
[2016-11-17 16:09:33.877]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:09:36.550]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.2437513500917703__fan.test.lacues.cn____
[2016-11-17 16:09:41.431]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=DFK__fan.test.lacues.cn____
[2016-11-17 16:09:47.924]		推广：http://fan.test.lacues.cn/Account/MyOrder_detail.html?order_code=OS1425103__fan.test.lacues.cn____
[2016-11-17 16:09:49.408]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 16:09:53.183]		推广：__fan.test.lacues.cn____
[2016-11-17 16:10:06.531]		推广：http://test.pay.lacues.cn/createorder/?c_order=OS1427103__fan.test.lacues.cn____
[2016-11-17 16:10:09.137]		推广：http://fan.test.lacues.cn/Order/OrderFail.html?orderid=OS1427103__fan.test.lacues.cn____
[2016-11-17 16:10:14.979]		推广：http://fan.test.lacues.cn/Order/OrderFail.html?orderid=OS1427103__fan.test.lacues.cn____
[2016-11-17 16:10:21.121]		推广：http://fan.test.lacues.cn/Account/MyOrder_detail.html?order_code=TWXJ00000000000000000000001869__fan.test.lacues.cn____
[2016-11-17 16:10:23.321]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 16:10:24.017]		推广：__fan.test.lacues.cn____
[2016-11-17 16:10:31.337]		推广：http://test.pay.lacues.cn/createorder/?c_order=OS1429103__fan.test.lacues.cn____
[2016-11-17 16:10:33.021]		推广：http://fan.test.lacues.cn/Order/OrderFail.html?orderid=OS1429103__fan.test.lacues.cn____
[2016-11-17 16:10:34.585]		推广：http://fan.test.lacues.cn/Account/MyOrder_detail.html?order_code=TWXJ00000000000000000000001871__fan.test.lacues.cn____
[2016-11-17 16:10:36.402]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=8016465485__fan.test.lacues.cn____
[2016-11-17 16:10:37.489]		推广：http://fan.test.lacues.cn/Account/MyOrder_detail.html?order_code=OS1425103__fan.test.lacues.cn____
[2016-11-17 16:10:38.919]		推广：http://fan.test.lacues.cn/Account/MyOrder_List.html?paytype=DFK__fan.test.lacues.cn____
[2016-11-17 16:10:41.714]		推广：http://fan.test.lacues.cn/Account/index.html?t=0.2437513500917703__fan.test.lacues.cn____
[2016-11-17 16:10:43.577]		推广：http://fan.test.lacues.cn/__fan.test.lacues.cn____
[2016-11-17 16:10:46.597]		推广：http://fan.test.lacues.cn/Search.html?t=0.6443895988631994__fan.test.lacues.cn____
[2016-11-17 16:10:54.428]		推广：http://fan.test.lacues.cn/Product_List.html?showtype=__fan.test.lacues.cn____
[2016-11-17 16:10:57.617]		推广：http://fan.test.lacues.cn/Product_Detail.html?pid=58016100267__fan.test.lacues.cn____
[2016-11-17 16:10:59.298]		推广：__fan.test.lacues.cn____
[2016-11-17 16:11:03.705]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.44340122281573713__fan.test.lacues.cn____
[2016-11-17 16:11:08.041]		推广：http://fan.test.lacues.cn/Account/AddressList.html?addressid=DZ161107100004__fan.test.lacues.cn____
[2016-11-17 16:11:09.360]		推广：__fan.test.lacues.cn____
[2016-11-17 16:11:13.964]		推广：http://fan.test.lacues.cn/order/OrderConfirm.html?t=0.09947961336001754__fan.test.lacues.cn____
[2016-11-17 16:11:16.916]		推广：http://fan.test.lacues.cn/Account/AddressList.html?addressid=DZ161109100002__fan.test.lacues.cn____
[2016-11-17 16:11:34.466]		推广：http://fan.test.lacues.cn/Account/AddressEdit.html?addressid=DZ161109100002__fan.test.lacues.cn____
